rid,stable_id,joke,joke_cleaned,word_count,topic,topic_all_nouns,combo_key,combo_freq
329126,73eb2f5ee5f006e7c7423779a8b7d978e3dcf998,A blind man walks into a bar... ...and a table... and a chair.,a blind man walks into a bar ... and a table ...  and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
329127,73eb2f5ee5f006e7c7423779a8b7d978e3dcf998,A blind man walks into a bar... and a table... and a chair.,a blind man walks into a bar ...  and a table ...  and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
343614,7909433da917f15ae5e4abbf5919ae250247d655,A blind man walks into a bar... ...and a chair...and a guy...and a table...,a blind man walks into a bar ... and a chair ... and a guy ... and a table ...,20,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
360300,7ed9bcba0dafc801694fce1c862b94af6111eab1,A blind man walks into a bar... and a chair and a table,a blind man walks into a bar ...  and a chair and a table,14,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
367709,816a6317e83699b308931c2aa20e53b234b1e0f4,"A blind man walks into a bar And a chair, and a table...","a blind man walks into a bar and a chair , and a table ...",15,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
379021,856e3691888680e0fce4974c1caf5243f84d10b5,A blind man walks into a bar... And a table. And a chair.,a blind man walks into a bar ...  and a table . and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
379022,856e3691888680e0fce4974c1caf5243f84d10b5,A blind man walks into a bar.. And a table. And a chair.,a blind man walks into a bar ...  and a table . and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
390724,898e3f2631684f34e240e6c8421f7fe0c2f3a908,A blind man walks into a bar... Table and a chair.,a blind man walks into a bar ...  table and a chair .,13,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
395544,8b42fc35866e26d5f9b2e15be65232d4987bb60d,"A blind man walks into a bar.... then a table, and then a chair.","a blind man walks into a bar ...  then a table , and then a chair .",17,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
401569,8d7503434235ab8beeeb5bbe1b94ee16d1af83e1,A blind man walks into a bar. And a table — And a chair,a blind man walks into a bar . and a table and a chair,14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
401570,8d7503434235ab8beeeb5bbe1b94ee16d1af83e1,A blind man walks into a bar. And a table and a chair,a blind man walks into a bar . and a table and a chair,14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
421363,94729cf3a99c7ddfcf01bc058ef07ef0202a86eb,A blind man walks into a bar... And then a table... And then a chair...,a blind man walks into a bar ...  and then a table ...  and then a chair ...,18,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
437065,9a0f52978c2164a89634bd03b7ef8ca998f73917,A blind man walks into a bar... And a table... then a chair...,a blind man walks into a bar ...  and a table ...  then a chair ...,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
462940,a32c07e05704904d895e85fb2a28337055d3630e,"A blind man walks into a bar, And a table. And a chair.","a blind man walks into a bar , and a table . and a chair .",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
469697,a58f92760d8591a677a0c7e0a1b649550b6b2ac1,A blind man walked into a bar. And a table. And a chair.,a blind man walked into a bar . and a table . and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
472265,a6723620a2f88c63dd80cf9d8e5fbfa0027ee11a,"A blind man walked into a bar then a chair, then a table","a blind man walked into a bar then a chair , then a table",14,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
476218,a7d1d6b4b7c5b2077ca7620aa580d69559d92e84,A blind man walks into a bar... And a chair. And a table.,a blind man walks into a bar ...  and a chair . and a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
476219,a7d1d6b4b7c5b2077ca7620aa580d69559d92e84,A blind man walks into a bar.. And a chair. And a table.,a blind man walks into a bar ...  and a chair . and a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
486578,ab7f38892dfdf34805c0526270547d08a01b76fc,A blind man walks into a bar... and a table. and a chair. and some people.,a blind man walks into a bar ...  and a table . and a chair . and some people .,20,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
486817,ab9465bf5f4e13436827460b93d1fe3f7f04155b,A blind man Walks into a bar A table and a chair,a blind man walks into a bar a table and a chair,12,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
495761,aeba8e2c84a0f50a9ed357aac7075b794c98a32a,A blind man walks into a bar A chair and a table,a blind man walks into a bar a chair and a table,12,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
495987,aecd98400d010b2b9019d3cf861a30a0bc9fd9f4,A blind man walks into a bar And a table. And a chair,a blind man walks into a bar and a table . and a chair,14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
498813,afcd644fb412f774f4a6b101ca131ee7d5bd5c77,A blind man walks into a bar... ...and a chair...and a table.,a blind man walks into a bar ... and a chair ... and a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
498814,afcd644fb412f774f4a6b101ca131ee7d5bd5c77,A blind man walks into a bar... And a chair... and a table.,a blind man walks into a bar ...  and a chair ...  and a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
499830,b0298b1e6870bd8a05df44dc5a8642c082bde1f3,A blind man walks into a bar ... and a chair. And a table. And some people people,a blind man walks into a bar  ...  and a chair . and a table . and some people people,20,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
505860,b24205657db0e79023d99efdf38166bc788c5fce,A blind man walked into a bar. And a chair. And a table.,a blind man walked into a bar . and a chair . and a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
508673,b34501fd795bc4f69bd057b0769f9d2d0acc3db2,A blind man walks into a bar. And a table and a chair.,a blind man walks into a bar . and a table and a chair .,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
512020,b471917b8854bdb5b6fd2b407746f68aad8a66a0,A blind man walked into a bar A table and a chair,a blind man walked into a bar a table and a chair,12,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
512021,b471917b8854bdb5b6fd2b407746f68aad8a66a0,A blind man walked into a bar — A table and a chair,a blind man walked into a bar a table and a chair,12,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
516842,b62ceaeb0422984ef6d629afc2541652c0963de2,A drunk man walks into a bar... ... and a table... and a chair...,a drunk man walks into a bar ...  and a table ...  and a chair ...,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
518281,b6b2a4d89051819f4b1dd0e73b092150fd6849e7,"A man walks into a bar And a Table, And some chairs","a man walks into a bar and a table , and some chairs",13,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
520068,b75224c4e38f4fff75650bdf341705b6bb164b9b,A man blind man walks into a bar And a table and a chair and...,a man blind man walks into a bar and a table and a chair and ...,16,"man, bar, table","man, table, chair, bar","bar, chair, man, table",122
538106,bdab0f41a8c86d5359f32c529a3f88be46266417,A blind man walks into a bar And a table......and a chair.,a blind man walks into a bar and a table ... and a chair .,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
542739,bf48b43b091ea0313f9a1324254797772d11123f,"A blind man walks into a bar. Then into a chair, then into a table.","a blind man walks into a bar . then into a chair , then into a table .",18,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
553215,c300b247b7a7b740b43d0991ea8fe925bf1db644,A blind man walks into a bar... Then a table.... And a chair....,a blind man walks into a bar ...  then a table ...  and a chair ...,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
588474,cf58150b677a265f686428ed1b08186c7d4fe0f8,"A blind man walks into a bar... Then a table, then a chair...","a blind man walks into a bar ...  then a table , then a chair ...",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
595943,d1f71983a34f3d2cb71d24613ff9d4d355b704ec,A blind man walks into a bar .. and a table. And some chairs.,a blind man walks into a bar  ...  and a table . and some chairs .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
600915,d3bdf8dcae8dce91a1b3d9002235545e866342cc,A man walks into a bar Then a chair. Then a table.,a man walks into a bar then a chair . then a table .,14,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
602228,d43a8c5a2f47dca5fe6d1139b5b987df8f82ea06,"A blind man walks into a bar... ...then a table, and a chair.","a blind man walks into a bar ... then a table , and a chair .",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
605967,d58fc362734b666d32547b74cc0f25d832b738d8,A blind man walks into the bar... And the table... And the chair...,a blind man walks into the bar ...  and the table ...  and the chair ...,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
627343,dd1657e5d5070b3dc513d96834f1d4a9a5621807,"A guy walks into a bar A blind man walks into a bar, then a chair, then a table","a guy walks into a bar a blind man walks into a bar , then a chair , then a table",21,"bar, man, chair","bar, chair, table, man","bar, chair, man, table",122
627707,dd366886f172f297c8d1b8326690a88ba5ad9cb4,"A blind man walks into a bar, Then a table, then a chair.","a blind man walks into a bar , then a table , then a chair .",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
639648,e165dfd19724860cdf97b115523f57f14a3b1eaf,"A blind man walks into a bar And then a chair, and then a table.","a blind man walks into a bar and then a chair , and then a table .",17,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
650308,e531eec6e75c8ea45866a5b2635d3a8897816110,A blind man walks into a bar. A chair. A table..,a blind man walks into a bar . a chair . a table ...,14,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
651679,e5b4ede9217644ff2a4357f23f98c7cfdf0369d3,A blind man walks into a bar... ...and a table... and a chair...,a blind man walks into a bar ... and a table ...  and a chair ...,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
651680,e5b4ede9217644ff2a4357f23f98c7cfdf0369d3,A blind man walks into a bar... ...and a table... ...and a chair...,a blind man walks into a bar ... and a table ... and a chair ...,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
654662,e6c2ad5efa22f2a20e7bc1e977cea6a007ccdd8b,A blind man walks into a bar. Then a chair. Then a table.,a blind man walks into a bar . then a chair . then a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
658234,e80c0fcda8f3dbf6d33fc0a7e340d8a8ddd2d2c0,A blind man walks into a bar And a chair And a table,a blind man walks into a bar and a chair and a table,13,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
658235,e80c0fcda8f3dbf6d33fc0a7e340d8a8ddd2d2c0,A blind man walks into a bar — And a chair and a table,a blind man walks into a bar and a chair and a table,13,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
658968,e84c75ee27c309686be76b8d17434e919e329734,A blind man walks into a bar And a Table. And a Chair.,a blind man walks into a bar and a table . and a chair .,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
659079,e855d77628bb3dc51f3e78ce8a4b713b368d9ff1,(Maybe dark. Probably not too dark) A blind man walks into a bar. Then the man walks into a table. Then the man walks into a chair. Then the man walks into the bar.,( maybe dark . probably not too dark ) a blind man walks into a bar . then the man walks into a table . then the man walks into a chair . then the man walks into the bar .,41,"man, bar, table","man, bar, table, chair","bar, chair, man, table",122
665691,ea9e6e223c29252042b736605ba21b12dd693cd2,"A blind man walks into a bar and a table, and some chairs, and stumbles out.","a blind man walks into a bar and a table , and some chairs , and stumbles out .",19,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
669071,ebc4828270296d72bf16398da7bd0bd505924c7d,A blind man walks into a bar Then into a table Then into a chair,a blind man walks into a bar then into a table then into a chair,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
681635,f0287c868e213499a107bf667f4824b64331c2af,"A blind man walks into a bar... ...and a chair, and a table. Ouch","a blind man walks into a bar ... and a chair , and a table . ouch",17,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
685670,f191f3a9409d21cd9662c63345de056f198cf02f,"A blind man walks into a bar And into a table, and a chair...","a blind man walks into a bar and into a table , and a chair ...",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
687863,f258f27d5f874ec0acc299537e9340b8b45a0962,"A Man Walked Into A Bar ....Then a chair, then a table.","a man walked into a bar  ... then a chair , then a table .",15,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
692953,f42a3858c7a57160150532b89b614793af105c84,A blind man walks into a bar. And a chair and a table too.,a blind man walks into a bar . and a chair and a table too .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
693840,f47756f704b601717ab6c996de78489b31adb136,So a blind man walks into a bar And a table. And a chair.,so a blind man walks into a bar and a table . and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
700325,f6ae306a59d2218380428678dadb8cbe5bfca23d,Blind Man A blind man walks into a bar...and a table...and a chair.,blind man a blind man walks into a bar ... and a table ... and a chair .,18,"man, bar, table","man, table, chair, bar","bar, chair, man, table",122
700523,f6bfd7f31a7d2e2d98176a682531ce0a656bd05e,"A blind man walks into a bar — And a table, and a chair","a blind man walks into a bar and a table , and a chair",14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
700524,f6bfd7f31a7d2e2d98176a682531ce0a656bd05e,"A blind man walks into a bar And a table, And a chair","a blind man walks into a bar and a table , and a chair",14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
711440,fa9ce0b196eaa1afcf807da8532b830a9e379a77,So a blind man walks into a bar... And a table And a chair.,so a blind man walks into a bar ...  and a table and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
714851,fbd3dca54bd120db6fb9398efd707caf468135d5,"A blind man walks into a bar... and then a table, and then a chair.","a blind man walks into a bar ...  and then a table , and then a chair .",18,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
724592,ff435f9f8b685aed70ebb212189612f7329b540f,"A blind man walks into a bar And a chair,and a table.","a blind man walks into a bar and a chair , and a table .",15,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
4698,01b1c83b6ab3d07ba3cbb3858f3af438a213e466,What's the difference between jesus and a picture of jesus? It only took one nail to hang the picture,what's the difference between jesus and a picture of jesus ? it only took one nail to hang the picture,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
9860,0390543cc8af0ee05f00ed715abddc1c61d2097e,What's the difference between jesus and a picture of jesus It only takes one nail to hang a picture of jesus!,what's the difference between jesus and a picture of jesus it only takes one nail to hang a picture of jesus !,22,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
19639,06fb98e0221045650856c967b88ff7f476dbeba9,What's the difference between Jesus and a picture of Jesus? You only need one nail to hang the picture.,what's the difference between jesus and a picture of jesus ? you only need one nail to hang the picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
23893,0887459495e0043ad46703636e0ab219d53feb0a,What's the difference between Jesus and a picture of Jesus? You only need one nail to hang the picture up.,what's the difference between jesus and a picture of jesus ? you only need one nail to hang the picture up .,22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
28022,09f901809747562b496783560b0db533e2705afe,"What is the difference between Jesus, and a picture of Jesus? You only need one nail to hang a picture.","what is the difference between jesus , and a picture of jesus ? you only need one nail to hang a picture .",23,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
31658,0b470f1b8c9a122cf6884d5cc8ca8411e3964ea4,What's the difference between Jesus and a picture of Jesus? The picture only needs one nail to hang. (P.S I am Christian ),what's the difference between jesus and a picture of jesus ? the picture only needs one nail to hang . ( p . s i am christian ),28,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
32872,0bb26e9bf672f4158322016fe7277ea15ef4c562,What's the difference between Jesus and a picture of him? You only need one nail to hang the picture,what's the difference between jesus and a picture of him ? you only need one nail to hang the picture,20,"picture, nail, jesus","picture, difference, jesus, nail","difference, jesus, nail, picture",85
43272,0f6956322b5c8bdcb26900b51ffb657b37362da5,Whats the difference between Jesus and a picture of Jesus? It only takes one nail to hang the picture.,whats the difference between jesus and a picture of jesus ? it only takes one nail to hang the picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
58655,14c9c9842ab0a039302f2a97dcd650f40be45b8b,Q: What's the difference between Jesus and a picture of Jesus? A: It only takes one nail to hang the picture.,q : what's the difference between jesus and a picture of jesus ? a : it only takes one nail to hang the picture .,25,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
63708,1690a0a8efc4e79bad5edb827ca3c2ece68a74f7,What's the difference between Jesus and a picture of Jesus? It only took one nail to hang the picture of Jesus.,what's the difference between jesus and a picture of jesus ? it only took one nail to hang the picture of jesus .,23,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
67545,17e9462a6d939226a9623429664c6eb0f917b478,What's the difference between Jesus and a picture of Jesus? You only need one nail for the picture.,what's the difference between jesus and a picture of jesus ? you only need one nail for the picture .,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
72083,197eb30e8c2131005c309779c3a325a65d07c17a,Whats the difference between Jesus and a picture of Jesus? The picture only took 1 nail to be hung,whats the difference between jesus and a picture of jesus ? the picture only took 1 nail to be hung,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
76349,1aef21bf9184b178f9404f2a873e4706cf4070ce,NSFL What's the difference between jesus & a picture of jesus? It only takes one nail to hang the picture.,nsfl what's the difference between jesus a picture of jesus ? it only takes one nail to hang the picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
82188,1cfb156500157d6739dd829cd7600819349f39e8,What's the difference between a picture of Jesus and the real thing ? The picture of Jesus only takes one nail to hang up .,what's the difference between a picture of jesus and the real thing ? the picture of jesus only takes one nail to hang up .,25,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
91755,2062ad0113c0e88759da4f6e08444db0d4f4b04a,What's the difference between a Jesus and a picture of Jesus? It only takes one nail to hang a picture.,what's the difference between a jesus and a picture of jesus ? it only takes one nail to hang a picture .,22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
95834,21d42ddc5c6eac2c592fd0de04709d8c9a752e97,What's the difference between Jesus and a framed picture of Jesus? It only takes one nail to hang the picture.,what's the difference between jesus and a framed picture of jesus ? it only takes one nail to hang the picture .,22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
118450,29c72d3ffee8cc65b480ca72352082ba347357bc,What is the difference between Jesus and a picture of Jesus? It takes only one nail to hang a picture of Jesus!,what is the difference between jesus and a picture of jesus ? it takes only one nail to hang a picture of jesus !,24,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
119481,2a1e4f947799a08b904bb114222a8c5312954026,What's the difference between Jesus and a picture of Jesus It only takes 1 nail to hang up the picture,what's the difference between jesus and a picture of jesus it only takes 1 nail to hang up the picture,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
122248,2b131f0f3142333f27d067468dd7c5eb8ae233e9,What's the difference between Jesus and picture of Jesus ? It takes only one nail to hold the picture up,what's the difference between jesus and picture of jesus ? it takes only one nail to hold the picture up,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
124560,2be29c051607c1675ce90fa1ea05a507d105aaea,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang the picture. .,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang the picture ...,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
135995,2fe4ba3190bf2f12a3fa75b346dd23d3fe482d07,"What's the difference between Jesus, and a picture of Jesus? You only need one nail to hang a picture.","what's the difference between jesus , and a picture of jesus ? you only need one nail to hang a picture .",22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
137919,30987a6c32b17acf1c6ea20a9356a57343545b46,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang a picture.,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang a picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
140225,316e7aa8d3cab377eeaf0ee086d5fb6587f92521,What is the difference between Jesus and a picture of Jesus? You only need one nail to hang up the picture.,what is the difference between jesus and a picture of jesus ? you only need one nail to hang up the picture .,23,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
161301,38ddfef108e8ec40963e963cdb69d64c5e25744a,What's the difference between Jesus and a picture of Jesus? You hang a picture of Jesus by using only one nail,what's the difference between jesus and a picture of jesus ? you hang a picture of jesus by using only one nail,22,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
172574,3cdeb6014e0faa5056ed27a2421060979ebc8a16,What's the difference between a picture of jesus and the real jesus? The picture only took one nail to hang.,what's the difference between a picture of jesus and the real jesus ? the picture only took one nail to hang .,22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
187762,422d83a63958780dd4fc8fe192ba293c32a4329e,What is the difference between Jesus and a picture of Jesus? The picture can be hung by 1 nail.,what is the difference between jesus and a picture of jesus ? the picture can be hung by 1 nail .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
197583,45a906293351bdbe73bc1a23bea39b3afc63f1f6,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang a picture of Jesus. Happy Easter everyone,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang a picture of jesus . happy easter everyone,26,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
212651,4b0071f08e2f350061daf46d160f4295ea8ad208,What is a difference between Jesus and a Picture of Jesus? It takes one nail to hang a picture.,what is a difference between jesus and a picture of jesus ? it takes one nail to hang a picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
224443,4f1028b9adda0d7e5b6ad7bbcbe05c4c26d7ce67,What's the difference between Jesus and a picture of Jesus? The picture only needs one nail to hold up.,what's the difference between jesus and a picture of jesus ? the picture only needs one nail to hold up .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
240006,549757bd7393ce40b1cf739c37faf90c379001c9,What's the difference between the real Jesus and a picture of jesus You can hang the picture with only one nail,what's the difference between the real jesus and a picture of jesus you can hang the picture with only one nail,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
251635,58ac1521ca76bc8bbb201400fe4a9b855de56e74,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang a picture of Jesus,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang a picture of jesus,22,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
257697,5ad6679b137bcdcbcf9a23a7af9bafc15a9b3b55,What's the difference between Jesus and a picture of Jesus? The picture only needs one nail.,what's the difference between jesus and a picture of jesus ? the picture only needs one nail .,18,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
258508,5b1ea9d8c0ee5b779da8c08525b3bdfc8be7dbd3,"What's the difference between Jesus, and a picture of Jesus? It only takes one nail to hang the picture.","what's the difference between jesus , and a picture of jesus ? it only takes one nail to hang the picture .",22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
263016,5cbdf41acb1e2a8cf8c4dece5ec1319b1d4bc468,What's the difference between a picture of Jesus and the real Jesus? It only takes one nail to hang the picture!,what's the difference between a picture of jesus and the real jesus ? it only takes one nail to hang the picture !,23,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
267506,5e595cb4b84ccb312a9d8052103708e77c1909f2,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang a picture. Happy Easter everyone!,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang a picture . happy easter everyone !,25,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
291559,66c8bedfb96174af26fce8d66aa2ed1deb39c4e6,What's the difference between Jesus and a picture of Him? It only takes one nail to hang the picture.,what's the difference between jesus and a picture of him ? it only takes one nail to hang the picture .,21,"picture, nail, jesus","picture, difference, jesus, nail","difference, jesus, nail, picture",85
304171,6b3c325f639d170aa4ec7a259edd6a7a5dce00bd,What's the difference between Jesus and a picture of Jesus It only takes one nail to hang the picture.,what's the difference between jesus and a picture of jesus it only takes one nail to hang the picture .,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
311641,6dd9b141c75242c0e2c13aeb10ddfb0a029f9e5b,What's the difference between Jesus and a picture of Jesus? You need only one nail to hang the picture.,what's the difference between jesus and a picture of jesus ? you need only one nail to hang the picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
319993,70be3b0d23c818c2129a247e2663d08f0996f0ab,What's the difference between Jesus and picture of Jesus? It only takes one nail to hang up the picture,what's the difference between jesus and picture of jesus ? it only takes one nail to hang up the picture,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
324545,7253af93f25e988ee2fe77322796916f10f5b45f,What's the difference between Jesus and a picture of Jesus. It only took one nail to hang the picture.,what's the difference between jesus and a picture of jesus . it only took one nail to hang the picture .,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
336123,7663f8e8362e622dffa8abcb28ffffbf289ddd36,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang up a picture of Jesus.,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang up a picture of jesus .,24,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
354061,7caba8c304074fa04f9107b366b3394569e5e99b,What's the difference between Jesus and a picture of Jesus? You only need one nail to hang the picture..,what's the difference between jesus and a picture of jesus ? you only need one nail to hang the picture ...,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
365597,80b0ab31b9c351faa93d761770861a369c541ea7,What's the difference between Jesus and a picture of Jesus You only need one nail for the picture,what's the difference between jesus and a picture of jesus you only need one nail for the picture,18,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
372079,82f40c88bfc3a48b1b9e25599003790c7f549591,What's the difference between Jesus and a picture of Jesus? fixed You can hang the picture with only one nail.,what's the difference between jesus and a picture of jesus ? fixed you can hang the picture with only one nail .,22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
384252,8743e60f98e92ed36c101e285b5897f7a56cf2a6,What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang a picture!,what's the difference between jesus and a picture of jesus ? it only takes one nail to hang a picture !,21,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
387031,883bfc04aa1df38a398c0ca5fdedbe6c553a3905,what's the difference between Jesus and a picture of jesus the picture only needs one nail to hang,what's the difference between jesus and a picture of jesus the picture only needs one nail to hang,18,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
389450,891e97f23e9b5731acf65b80909b9d20d0ae930d,"What's the difference between Jesus, and a picture of Jesus? It only took 1 nail to hang the picture.","what's the difference between jesus , and a picture of jesus ? it only took 1 nail to hang the picture .",22,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
401769,8d872db020fa415fd765d05faa602d9f0a160066,What's the difference between Jesus and a picture of Jesus? A picture of Jesus only needs one nail to hold it up.,what's the difference between jesus and a picture of jesus ? a picture of jesus only needs one nail to hold it up .,24,"jesus, picture, nail","jesus, picture, difference, nail","difference, jesus, nail, picture",85
402953,8df395a724e21732bed4a13ee6615d84bc4aad96,What's the difference between Jesus and a picture of Jesus? You only need one nail to hang the picture,what's the difference between jesus and a picture of jesus ? you only need one nail to hang the picture,20,"jesus, picture, nail","picture, jesus, difference, nail","difference, jesus, nail, picture",85
